game_id,player_id,official_minutes,derived_minutes,error,abs_error
22100468,1626156,35.766666666666666,35.583333333333336,-0.18333333333333002,0.18333333333333002
22100468,1630195,11.3,11.3,0.0,0.0
22100468,1629669,24.233333333333334,24.033333333333335,-0.1999999999999993,0.1999999999999993
22100468,1627774,8.35,8.35,0.0,0.0
22100468,1629162,17.733333333333334,17.733333333333334,0.0,0.0
22100468,1629675,17.633333333333333,17.616666666666667,-0.01666666666666572,0.01666666666666572
22100468,1630233,12.866666666666667,12.666666666666668,-0.1999999999999993,0.1999999999999993
22100468,1629735,0.0,0.0,0.0,0.0
22100468,1629730,0.0,0.0,0.0,0.0
22100468,1630593,0.0,0.0,0.0,0.0
22100468,1628425,32.8,32.8,0.0,0.0
22100468,1627827,40.666666666666664,40.45,-0.21666666666666146,0.21666666666666146
22100468,203939,21.2,21.166666666666668,-0.03333333333333144,0.03333333333333144
22100468,1628373,32.2,32.2,0.0,0.0
22100468,1628973,40.13333333333333,40.13333333333333,0.0,0.0
22100468,203504,21.883333333333333,21.883333333333333,0.0,0.0
22100468,1629033,21.583333333333332,21.583333333333336,3.552713678800501e-15,3.552713678800501e-15
22100468,1629650,2.533333333333333,2.533333333333333,0.0,0.0
22100468,1630605,2.7333333333333334,2.7333333333333334,0.0,0.0
22100468,1627737,16.4,16.2,-0.1999999999999993,0.1999999999999993
22100468,1626246,7.866666666666667,7.683333333333334,-0.18333333333333357,0.18333333333333357
22100468,1626161,0.0,0.0,0.0,0.0
22101206,1629726,25.65,25.666666666666668,0.016666666666669272,0.016666666666669272
22101206,1630256,26.25,26.25,0.0,0.0
22101206,1630578,32.7,32.7,0.0,0.0
22101206,1630224,36.666666666666664,36.666666666666664,0.0,0.0
22101206,1629645,38.86666666666667,38.86666666666667,0.0,0.0
22101206,1630231,21.45,21.45,0.0,0.0
22101206,1630528,30.15,29.6,-0.5499999999999972,0.5499999999999972
22101206,1630586,15.3,15.3,0.0,0.0
22101206,1630227,12.966666666666667,12.783333333333333,-0.18333333333333357,0.18333333333333357
22101206,1628981,0.0,0.0,0.0,0.0
22101206,1628021,0.0,0.0,0.0,0.0
22101206,1629018,38.05,38.05,0.0,0.0
22101206,1627783,39.55,39.35,-0.19999999999999574,0.19999999999999574
22101206,203920,27.416666666666668,27.416666666666668,0.0,0.0
22101206,1630567,33.666666666666664,33.666666666666664,0.0,0.0
22101206,1629717,14.833333333333334,14.683333333333334,-0.15000000000000036,0.15000000000000036
22101206,1630173,12.483333333333333,12.483333333333333,0.0,0.0
22101206,1628449,19.883333333333333,19.883333333333333,0.0,0.0
22101206,1630201,10.633333333333333,10.633333333333333,0.0,0.0
22101206,1630551,7.183333333333334,7.183333333333334,0.0,0.0
22101206,201152,24.3,24.3,0.0,0.0
22101206,1629139,12.0,12.0,0.0,0.0
22101206,1630625,0.0,0.0,0.0,0.0
22101206,1630525,0.0,0.0,0.0,0.0
22101206,1629004,0.0,0.0,0.0,0.0
22100860,1629647,39.56666666666667,39.56666666666666,-7.105427357601002e-15,7.105427357601002e-15
22100860,1630598,33.833333333333336,33.833333333333336,0.0,0.0
22100860,1629676,22.05,22.05,0.0,0.0
22100860,1630581,38.733333333333334,38.583333333333336,-0.14999999999999858,0.14999999999999858
